SMALL, BIG: 0, 65
traing clients: 65, malicious train nodes: 0, malicious committee nodes: 0, malicious average nodes: 0
[epoch 1, 10000 inst] Testing model accuracy: 0.5803, Loss: 0.6890
SMALL, BIG: 0, 65
traing clients: 65, malicious train nodes: 0, malicious committee nodes: 0, malicious average nodes: 0
[epoch 2, 10000 inst] Testing model accuracy: 0.6178, Loss: 0.6873
SMALL, BIG: 0, 65
traing clients: 65, malicious train nodes: 0, malicious committee nodes: 0, malicious average nodes: 0
[epoch 3, 10000 inst] Testing model accuracy: 0.6203, Loss: 0.6861
0 0.45 0.5316455696202531 0.6981052756309509
0 1.0 0.7037037037037037 0.6861595511436462
0 0.5555555555555556 0.6666666666666666 0.6828112006187439
1 1.0 0.9583333333333334 0.6732563376426697
0 1.0 1.0 0.6600067615509033
0 0.42857142857142855 0.6296296296296297 0.6937771439552307
0 0.875 0.8064516129032258 0.6608557105064392
0 0.5 0.6875 0.6823083162307739
0 0.2 0.2702702702702703 0.7164167761802673
0 0.76 0.6938775510204082 0.6821757555007935
0 0.8571428571428571 0.6 0.6860042810440063
0 1.0 1.0 0.6406337022781372
1 0.14285714285714285 0.4166666666666667 0.6968764662742615
0 0.7142857142857143 0.6785714285714286 0.6771925091743469
0 0.8571428571428571 1.0 0.6314213871955872
0 1.0 0.92 0.65874183177948
0 0.7142857142857143 0.625 0.6844123005867004
0 0.1 0.4166666666666667 0.7049776911735535
0 0.7142857142857143 0.6153846153846154 0.6925475597381592
0 0.3333333333333333 0.3958333333333333 0.7064855694770813
0 0.5555555555555556 0.59375 0.6803779006004333
0 0.4444444444444444 0.5151515151515151 0.6891417503356934
0 0.14285714285714285 0.15384615384615385 0.7264443635940552
0 0.8 0.7948717948717948 0.6831048727035522
0 0.5555555555555556 0.42424242424242425 0.7014240026473999
0 0.7777777777777778 0.5277777777777778 0.6965481042861938
0 0.5555555555555556 0.34285714285714286 0.7162824869155884
1 1.0 1.0 0.647864818572998
0 0.5 0.2413793103448276 0.706831157207489
0 0.6153846153846154 0.7 0.670652449131012
0 0.42857142857142855 0.2222222222222222 0.7202445864677429
1 1.0 1.0 0.6624003648757935
0 0.2 0.18421052631578946 0.7162171602249146
0 0.7 0.6486486486486487 0.6856274008750916
0 0.5714285714285714 0.4230769230769231 0.7095491886138916
0 0.7692307692307693 0.8333333333333334 0.6612198352813721
1 0.7037037037037037 0.5769230769230769 0.6898142099380493
1 0.23076923076923078 0.5 0.7048873901367188
0 0.5833333333333334 0.6086956521739131 0.6838467717170715
0 0.2857142857142857 0.7142857142857143 0.6718317866325378
1 0.07142857142857142 0.15384615384615385 0.7141621112823486
0 0.7142857142857143 0.72 0.6692527532577515
0 0.23076923076923078 0.21153846153846154 0.735011100769043
0 0.36363636363636365 0.4 0.7000675201416016
0 0.125 0.28125 0.704982340335846
1 0.8 0.6410256410256411 0.689423143863678
0 1.0 0.9855072463768116 0.6571518182754517
0 1.0 1.0 0.6389967203140259
0 0.75 0.6984126984126984 0.682915985584259
0 0.6923076923076923 0.5769230769230769 0.6917102336883545
0 0.3333333333333333 0.4782608695652174 0.6908149123191833
0 0.5714285714285714 0.49056603773584906 0.6993427872657776
0 0.3333333333333333 0.3617021276595745 0.6966656446456909
0 0.8333333333333334 0.8409090909090909 0.6721090078353882
0 0.6 0.7297297297297297 0.6730557084083557
0 0.5 0.41379310344827586 0.7021790742874146
0 1.0 0.9259259259259259 0.6709877848625183
0 0.2 0.175 0.7233076691627502
0 0.7142857142857143 0.825 0.6719900965690613
0 0.42857142857142855 0.7692307692307693 0.6682640910148621
0 0.08333333333333333 0.10416666666666667 0.7421419620513916
0 0.875 0.7934782608695652 0.6688727736473083
0 0.8571428571428571 0.6071428571428571 0.685115396976471
0 0.7777777777777778 0.625 0.690832257270813
0 0.125 0.15625 0.7383483052253723
1 0.8666666666666667 0.864406779661017 0.6664259433746338
1 0.8 0.7567567567567568 0.6740007996559143
0 0.1875 0.24193548387096775 0.730712890625
1 0.4 0.3793103448275862 0.6967810392379761
0 0.3076923076923077 0.40816326530612246 0.7026492357254028
0 0.3333333333333333 0.6111111111111112 0.6924604177474976
0 0.2857142857142857 0.6923076923076923 0.6826285123825073
0 0.3684210526315789 0.4605263157894737 0.69645094871521
0 0.875 0.7741935483870968 0.6812852621078491
0 0.5714285714285714 0.6071428571428571 0.7019879221916199
0 0.5 0.7 0.6852602362632751
0 0.7142857142857143 0.6923076923076923 0.6837880611419678
0 0.7142857142857143 0.48148148148148145 0.688114583492279
1 1.0 0.9032258064516129 0.6661916375160217
0 0.48 0.6326530612244898 0.6854891180992126
0 0.5714285714285714 0.7916666666666666 0.6733799576759338
0 0.9090909090909091 0.8863636363636364 0.6581907272338867
0 0.2857142857142857 0.4230769230769231 0.7016392946243286
0 1.0 0.8333333333333334 0.6736649870872498
1 1.0 0.9487179487179487 0.6506873369216919
0 1.0 0.9803921568627451 0.6401956081390381
0 0.875 0.967741935483871 0.6703718900680542
1 0.6666666666666666 0.6666666666666666 0.6752224564552307
0 1.0 0.76 0.6698991656303406
1 0.5 0.28205128205128205 0.7209463119506836
0 0.75 0.8928571428571429 0.6674667596817017
0 0.7692307692307693 0.7083333333333334 0.6882278323173523
0 0.8571428571428571 0.92 0.6714727282524109
0 0.42857142857142855 0.4583333333333333 0.7024641633033752
